centroid=seq103_26;seqs=1	KC890798.1.1780_U;tax=k:Eukaryota,d:TSAR,p:Alveolata-Apicomplexa,c:Gregarinomorphea,o:Eugregarinorida,f:Gregarinidae,g:Leidyana2,s:Caliculium_glossobalani	86.2	1736	234	10	1	1709	1	1780	-1	0
centroid=seq101_13;seqs=5	EU004821.1.1767_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Nematoda,o:Enoplea,f:Enoplea_X,g:Eucoleus,s:Eucoleus_dispar	83.5	1783	280	14	1	1794	1	1767	-1	0
centroid=seq106_10;seqs=27	EF024471.1.1761_U;tax=k:Eukaryota,d:TSAR,p:Alveolata-Apicomplexa,c:Gregarinomorphea,o:Neogregarinorida,f:Actinocephalidae,g:Monocystis,s:Monocystis_sp.	97.4	1729	42	1	1	1728	1	1761	-1	0
centroid=seq133_19;seqs=1	EF091417.1.1741_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Arthropoda,o:Chelicerata,f:Arachnida,g:Rhysotritia,s:Rhysotritia_duplicata	99.5	1738	6	0	1	1776	1	1741	-1	0
centroid=seq129_15;seqs=23	AB454198.1.1771_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Ascomycota,o:Pezizomycotina,f:Dothideomycetes,g:Botryosphaeria,s:Botryosphaeria_dothidea	98.4	1755	24	2	1	1755	1	1771	-1	0
centroid=seq104_17;seqs=1	AY228490.1.1753_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Ascomycota,o:Saccharomycotina,f:Saccharomycetales,g:Candida,s:Candida_sp.	95.2	1722	75	7	1	1701	1	1753	-1	0
centroid=seq115_18;seqs=1	AF091587.1.1688_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Ascomycota,o:Pezizomycotina,f:Lecanoromycetes,g:Scoliciosporum,s:Scoliciosporum_umbrinum	99.3	1887	10	1	1	1951	1	1688	-1	0
centroid=seq122_13;seqs=2	AY965866.1.2086_U;tax=k:Eukaryota,d:TSAR,p:Rhizaria-Cercozoa,c:Filosa-Sarcomonadea,o:Glissomonadida,f:Sandonidae,g:Flectomonas,s:Flectomonas_ekelundi	91.0	1767	179	6	1	1761	1	2086	-1	0
centroid=seq128_16;seqs=1	GQ330636.1.1435_U;tax=k:Eukaryota,d:TSAR,p:Alveolata-Apicomplexa,c:Gregarinomorphea,o:Gregarinomorphea_X_GRE7,f:Gregarinomorphea_X_GRE7_X,g:Gregarinomorphea_X_GRE7_XX,s:Gregarinomorphea_X_GRE7_XX_sp.	99.3	1443	8	2	1	1739	1	1435	-1	0
centroid=seq136_12;seqs=21	GU296099.1.1793_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Basidiomycota,o:Agaricomycotina,f:Agaricomycetes,g:Nidula,s:Nidula_niveotomentosa	98.7	1759	20	2	1	1757	1	1793	-1	0
centroid=seq108_16;seqs=2	KF848929.1.1751_U;tax=k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Eustigmatophyceae,o:Eustigmatophyceae_X,f:Eustigmatophyceae_XX,g:Monodus,s:Monodus_guttula	97.6	1752	40	1	1	1753	1	1751	-1	0
centroid=seq117_8;seqs=5	AB674999.1.1761_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Arthropoda,o:Crustacea,f:Ostracoda,g:Cypretta,s:Cypretta_seurati	97.1	1761	48	2	1	1760	1	1761	-1	0
centroid=seq119_13;seqs=4	Y11712.1.1779_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Ascomycota,o:Pezizomycotina,f:Eurotiomycetes,g:Coniosporium,s:Coniosporium_sp.	98.5	1749	24	0	1	1749	1	1779	-1	0
centroid=seq107_20;seqs=3	AB548399.1.1708_U;tax=k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Peronosporomycetes,o:Peronosporomycetes_X,f:Peronosporales,g:Sapromyces,s:Sapromyces_elongatus	99.9	1708	0	0	1	1775	1	1708	-1	0
centroid=seq114_14;seqs=1	EU541481.1.1746_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Ascomycota,o:Pezizomycotina,f:Eurotiomycetes,g:Paracostantinella,s:Paracostantinella_sp.	98.8	2087	22	2	1	2090	1	1746	-1	0
centroid=seq137_8;seqs=4	EF024854.1.1760_U;tax=k:Eukaryota,d:TSAR,p:Alveolata-Apicomplexa,c:Gregarinomorphea,o:Neogregarinorida,f:Actinocephalidae,g:Monocystis,s:Monocystis_sp.	93.6	1731	104	6	1	1725	1	1760	-1	0
centroid=seq169_74;seqs=1	EF024116.1.1762_U;tax=k:Eukaryota,d:TSAR,p:Alveolata-Apicomplexa,c:Gregarinomorphea,o:Neogregarinorida,f:Actinocephalidae,g:Monocystis,s:Monocystis_sp.	93.9	928	97	8	1	914	1	1762	-1	0
centroid=seq140_12;seqs=2	FJ544418.1.1920_U;tax=k:Eukaryota,d:Amoebozoa,p:Evosea-Evosea_X,c:Variosea,o:Fractovitellida,f:Schizoplasmodiidae,g:Schizoplasmodium,s:Schizoplasmodium_cavostelioides	91.5	1889	150	12	1	1884	1	1920	-1	0
centroid=seq148_11;seqs=4	AY218116.1.1759_U;tax=k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Rotifera,o:Rotifera_X,f:Rotifera_XX,g:Euchlanis,s:Euchlanis_dilatata	99.4	1759	10	0	1	1761	1	1759	-1	0
centroid=seq152_10;seqs=2	FJ459762.1.1697_U;tax=k:Eukaryota,d:TSAR,p:Alveolata-Apicomplexa,c:Gregarinomorphea,o:Neogregarinorida,f:Stylocephalidae,g:Xiphocephalus,s:Xiphocephalus_ellisi	84.9	1706	245	14	1	1726	1	1697	-1	0
centroid=seq160_9;seqs=1	KC890798.1.1780_U;tax=k:Eukaryota,d:TSAR,p:Alveolata-Apicomplexa,c:Gregarinomorphea,o:Eugregarinorida,f:Gregarinidae,g:Leidyana2,s:Caliculium_glossobalani	89.9	1747	167	10	1	1732	1	1780	-1	0
